"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"ANKRD30A",3.28204803199116e-38,-1.03756562874972,0.046,0.311,1.0160236092635e-33
"RGMA",7.83283167641726e-38,0.700067195592687,0.367,0.145,2.42480970206849e-33
"GNAI1",1.53548095372564e-37,-0.95747318921184,0.162,0.449,4.75338838844847e-33
"ADAMTSL4",1.79648720584644e-37,0.56632020077647,0.311,0.109,5.56138544313881e-33
"RBPMS",1.99148090797059e-37,-0.859673603153798,0.753,0.828,6.16502744680456e-33
"FGF14",2.69479154276263e-37,0.896920740010011,0.427,0.192,8.34226617893027e-33
"ARHGAP29",3.06598383866409e-37,0.835635116201219,0.657,0.489,9.49136616935242e-33
"CMIP",4.40054201122341e-37,0.826655466566045,0.603,0.394,1.36227579041443e-32
"PDXK",5.35120256673204e-37,-0.804418782343758,0.149,0.449,1.65657177858324e-32
"RECK",7.96413545198471e-37,0.747722935583537,0.436,0.205,2.46545741187091e-32
"TBC1D4",8.08265383940185e-37,-0.781324290389192,0.486,0.727,2.50214714906363e-32
"CAT",8.3772865341049e-37,-0.882231922278249,0.347,0.584,2.59335659236285e-32
"PSMA1",8.47912225050887e-37,-0.807382082856058,0.116,0.401,2.62488187509003e-32
"ACER3",8.87149343277714e-37,-0.857395821017629,0.263,0.542,2.74634822198482e-32
"ABCA5",9.67133362525075e-37,-0.727175354166961,0.221,0.527,2.99395475036887e-32
"ADAMTSL3",1.04266075997947e-36,0.69471515709029,0.646,0.373,3.22776491466844e-32
"PPP1R9A",1.0443108567544e-36,-0.911095782169228,0.196,0.476,3.2328731192546e-32
"HADH",1.36010973010438e-36,-0.688302765204135,0.073,0.345,4.21049169148413e-32
"ADIPOR2",1.52283176786137e-36,-0.973932908959591,0.279,0.545,4.71423030376845e-32
"GPSM2",1.5669927187339e-36,0.72098780625926,0.335,0.128,4.85093935938455e-32
"BTD",2.24086587163436e-36,-0.85562786463245,0.189,0.482,6.9370484788185e-32
"ACSS3",2.2964402792744e-36,-1.12138581587178,0.345,0.571,7.10909017254975e-32
"TMTC1",2.79645657901828e-36,1.05025118713419,0.694,0.511,8.65699063166689e-32
"COQ8A",3.45101448415738e-36,-0.905570385754405,0.132,0.417,1.0683305538606e-31
"MYO1E",3.71482246469843e-36,0.774552431290434,0.409,0.19,1.14999759039669e-31
"AC124947.1",3.75960186242173e-36,-0.795685880771804,0.069,0.336,1.16385994854989e-31
"CPT1A",4.83629052401488e-36,0.614532502170167,0.569,0.296,1.49717045751929e-31
"BCKDHB",5.6170499174895e-36,-0.898859748319745,0.31,0.57,1.73887014295723e-31
"GLCCI1",6.39343302900376e-36,-0.912154499724471,0.174,0.452,1.9792150627887e-31
"ERV3-1",1.10765977410505e-35,-0.76934536543477,0.132,0.403,3.428982362697e-31
"OAF",1.2700627946054e-35,0.633592315993622,0.505,0.252,3.93173339325992e-31
"SHISA6",1.27284550993763e-35,1.06016492657329,0.438,0.227,3.94034784511392e-31
"EYA1",1.36405052125064e-35,-0.922324620083493,0.093,0.36,4.22269119863561e-31
"PLEKHA2",2.8726665412525e-35,0.692344549226187,0.559,0.312,8.89291381175536e-31
"RADIL",5.02925533504175e-35,0.723480439804785,0.464,0.236,1.55690657406887e-30
"MRTFA",5.24127403565067e-35,0.638334457814622,0.819,0.661,1.62254120321638e-30
"KIAA0408",5.31021846389368e-35,-0.802432810935441,0.053,0.306,1.64388432986756e-30
"USP33",6.10206506298843e-35,-0.719348615581068,0.495,0.696,1.88901628154933e-30
"AKR1C2",8.59051217784871e-35,-0.70617794879684,0.08,0.349,2.65936485489662e-30
"PLXNA4",1.45816011688811e-34,-1.30838188490004,0.185,0.446,4.51402627385053e-30
"IDH1",1.53140645362142e-34,-0.730728872888992,0.11,0.38,4.74077495847582e-30
"MEDAG",1.55784720194403e-34,0.696605240547669,0.504,0.26,4.82262758305813e-30
"SEPTIN9",1.63162925449187e-34,0.694857726658333,0.416,0.197,5.05103468313049e-30
"CALCRL",1.87153192124726e-34,-1.07850193186284,0.228,0.493,5.79370136860514e-30
"PRKG1",2.05280950787158e-34,0.529075249391794,0.868,0.69,6.35488239351804e-30
"CSAD",2.10592850797891e-34,-0.854000632808436,0.363,0.605,6.5193228821503e-30
"APOL6",3.38410925271135e-34,-0.791252361641499,0.183,0.46,1.04761870136185e-29
"NCOR2",5.45626415716097e-34,0.638723832247253,0.726,0.53,1.68909569513232e-29
"PXDN",6.66479556681697e-34,-0.842131505396966,0.335,0.585,2.06322076361953e-29
"EEPD1",6.74436489090356e-34,-0.96141492229967,0.247,0.517,2.08785303927702e-29
"PDK4",7.41872185669257e-34,-1.14426627891128,0.445,0.644,2.29661372517632e-29
"LINC01697",7.69617309543687e-34,-0.719481169405797,0.093,0.361,2.38250430515439e-29
"FHL1",1.05907716410258e-33,-0.8407313482512,0.283,0.549,3.27858517691237e-29
"FOXP2",1.12079236848692e-33,-0.66493390063751,0.63,0.814,3.46963693512496e-29
"APMAP",1.96724858032595e-33,-0.647959896908769,0.084,0.345,6.09001143011503e-29
"AP001528.1",3.79131684701453e-33,-0.755174300559093,0.338,0.611,1.17367795633029e-28
"STK3",4.80927698794241e-33,0.626661810279403,0.852,0.789,1.48880787715733e-28
"PTPRA",5.52193925727655e-33,0.640215692402005,0.815,0.692,1.7094267358751e-28
"CAP2",5.89575883659414e-33,-0.739444804142724,0.084,0.339,1.82515006304445e-28
"FIGN",7.7367059529486e-33,-0.745622459762634,0.516,0.721,2.3950520618543e-28
"WDR86",1.48617963293919e-32,0.57934354137049,0.333,0.132,4.60076628968985e-28
"PPP2R1B",1.94597090598033e-32,-1.16379104022283,0.249,0.498,6.0241421336433e-28
"HDAC4",2.4158301788925e-32,0.69462240502115,0.715,0.557,7.47868548479752e-28
"SNTB1",3.49150831766367e-32,0.817961869620385,0.532,0.32,1.08086622989914e-27
"AC002460.2",4.30379249302786e-32,-1.10936313959049,0.144,0.396,1.33232504206664e-27
"PHLPP1",6.16078842836226e-32,0.894316391183052,0.653,0.499,1.90719527376811e-27
"TENM4",1.14728560201011e-31,-1.09351827161899,0.295,0.528,3.55165203814269e-27
"SLTM",1.34327814029134e-31,-0.720910061827219,0.546,0.703,4.1583861388999e-27
"PLXDC2",1.41007510085527e-31,0.378477199221255,0.915,0.794,4.36516948971767e-27
"MSRA",2.18158736935281e-31,-0.72146458545945,0.19,0.46,6.7535400193055e-27
"AC087482.1",4.66165814494527e-31,-0.756281128529945,0.089,0.337,1.44310951193071e-26
"MRC2",9.32206621249005e-31,0.516941709864134,0.687,0.412,2.88583203740055e-26
"FAM20A",1.03765538917946e-30,0.634395215172559,0.486,0.251,3.21226978828285e-26
"LINC02615",1.06800839022055e-30,-0.827916881775375,0.198,0.457,3.30623357360577e-26
"TBC1D2B",1.25079842671469e-30,-0.747697662683171,0.448,0.667,3.87209668958067e-26
"ECHDC2",1.49214646552934e-30,-0.59552592722868,0.605,0.764,4.61923781333917e-26
"SRPK2",1.64785356083331e-30,0.616524761459696,0.843,0.744,5.10126026827168e-26
"HOXB-AS1",1.86643306502274e-30,-0.531559705608431,0.06,0.3,5.77791683939089e-26
"PRICKLE2",1.91853719883264e-30,-0.716431835619121,0.438,0.677,5.93921560642621e-26
