"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"KDM5B",0.281830653213681,-0.349418773624997,0.399,0.349,1
"NFKB1",0.301835690599696,-0.3397982989208,0.4,0.348,1
"TASOR2",0.307896817987313,-0.312757558360218,0.507,0.426,1
"LRRFIP1",0.319558106926032,-0.377522181192637,0.445,0.374,1
"P4HA1",0.321918453871593,-0.339086671999026,0.334,0.301,1
"RPS6",0.324610802434814,-0.324358179067068,0.368,0.324,1
"USP12",0.326115273734646,-0.333862084368877,0.362,0.318,1
"ACVR2A",0.333773794605136,-0.339042228834644,0.414,0.359,1
"FREM1",0.339467275649109,-0.300966160643377,0.54,0.455,1
"RUSC2",0.340296243805866,-0.338723739413067,0.462,0.39,1
"EIF4A1",0.355239003847962,-0.340753102989424,0.325,0.29,1
"ACTR3",0.386401111936944,-0.306741590223259,0.378,0.331,1
"MLH3",0.387210748497511,-0.321699084891223,0.373,0.326,1
"NEBL",0.389970707657527,-0.300278657130274,0.313,0.283,1
"RAB28",0.425601919546099,-0.316603707555701,0.459,0.389,1
"ERICH1",0.505458236589877,-0.334447034995763,0.438,0.364,1
"MAP3K4",0.524405992246202,-0.303313603958209,0.452,0.382,1
"RASAL2",0.535636414878631,-0.337271467301672,0.361,0.321,1
"MGAT5",0.624602630007349,-0.326314706922214,0.398,0.342,1
"SENP7",0.652835228420516,-0.305678010789206,0.486,0.399,1
"TMTC1",0.660796836181224,-0.343682976330201,0.614,0.493,1
"CRTC1",0.668592780758332,-0.326236305824567,0.386,0.319,1
"UNC5C",0.695946702390921,-0.319477908386732,0.462,0.405,1
"CDC42EP4",0.706196894549766,-0.403109546073903,0.344,0.301,1
"POLR2A",0.754856062357059,-0.342668710401213,0.336,0.284,1
"RFX2",0.767724948718896,-0.324987126326933,0.38,0.317,1
"OGDH",0.80322206836374,-0.355914323002589,0.459,0.375,1
"SHPK",0.819330125912755,-0.307206600084598,0.302,0.263,1
"AC016831.7",0.868374468594032,-0.311440590971035,0.441,0.366,1
