"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"TGFBR2",0.000461454880138918,0.325949325870322,0.671,0.565,1
"BAZ2B",0.000470988803940043,0.327462424052843,0.798,0.751,1
"RIMKLB",0.000473823659399525,0.426936827387453,0.462,0.357,1
"CCDC125",0.000474945926440892,-0.363459252418668,0.179,0.304,1
"RNF10",0.000494972323060431,-0.31106841953334,0.289,0.423,1
"CHP1",0.000495560364111492,-0.311061682257011,0.295,0.433,1
"RAB1A",0.000539214007746229,-0.300613534956444,0.636,0.733,1
"GMDS",0.000549495604274371,0.431583393251184,0.445,0.321,1
"CNTLN",0.000563309409014731,0.386328944929037,0.416,0.317,1
"PLEKHM2",0.000565981788459667,0.357627353503965,0.434,0.324,1
"ANAPC5",0.000573894744293915,0.355210699326002,0.41,0.306,1
"TBC1D8",0.000576216375083553,0.315676849814155,0.318,0.213,1
"COL5A3",0.000586903479936581,-0.495836576111899,0.237,0.362,1
"CRTC3",0.00059545060185712,-0.38867425778547,0.497,0.586,1
"METTL2B",0.000596225245056238,-0.363869821589291,0.197,0.315,1
"MSH3",0.000604669098937624,-0.362834334653696,0.428,0.537,1
"KAT6B",0.000619282547600256,-0.310821677860422,0.601,0.73,1
"AMBRA1",0.000626772405518934,-0.302294773339026,0.491,0.609,1
"RNLS",0.000628383039230653,-0.435239152638023,0.197,0.312,1
"KIAA0825",0.000645534187321571,0.346817348682187,0.353,0.248,1
"ETV6",0.000646316591676201,0.31523026304755,0.566,0.466,1
"IGF2R",0.000661521044108079,0.333805284329276,0.543,0.435,1
"TSPAN3",0.000661657593259062,-0.31408155702375,0.22,0.34,1
"OSBPL11",0.000669755167692122,-0.351994468074322,0.231,0.355,1
"HNMT",0.000695677960016378,-0.406198839039626,0.237,0.346,1
"DDX3Y",0.000709035141126665,0.334239347863821,0.462,0.341,1
"RAB3GAP1",0.000717145326143271,0.371443479443207,0.549,0.433,1
"ANXA5",0.000724100096760901,0.305420239750923,0.416,0.305,1
"MT-CO2",0.000741087700740308,0.356934351347157,0.457,0.348,1
"NSD3",0.00078668066226863,0.349775199558689,0.595,0.508,1
"WDFY2",0.000790756426307925,0.487146496095043,0.555,0.465,1
"GTF2E2",0.000843158277035085,-0.348268250307716,0.272,0.391,1
"OPHN1",0.000853475300059435,0.322849015218844,0.659,0.572,1
"UNK",0.000859169730620086,0.311035326135379,0.41,0.297,1
"AP3B1",0.000868878058939559,0.362079867787771,0.566,0.486,1
"AKNA",0.000870308529738686,-0.40632729207615,0.214,0.315,1
"ASCC3",0.000882984260508414,0.307650804744239,0.526,0.397,1
"NNMT",0.000899991067343872,-0.430594636121569,0.509,0.612,1
"LCOR",0.00094246898893018,0.312637745748427,0.572,0.482,1
"GOLGA3",0.000943652033992852,0.300112982035363,0.416,0.32,1
"BAZ1B",0.000971741183564229,-0.341409546101669,0.358,0.49,1
"RNF217",0.00100813407318543,-0.363486960704054,0.324,0.431,1
"CHPT1",0.00102191373414071,0.345324868549806,0.376,0.266,1
"PPCDC",0.00102267132533898,0.316224151032614,0.393,0.285,1
"ORC2",0.00104462862619579,-0.355206561356758,0.272,0.387,1
"UNC13B",0.00106374011257569,-0.386962548072575,0.283,0.392,1
"CDC14B",0.00106760410008415,-0.327699884705404,0.237,0.354,1
