"","p_val","avg_log2FC","pct.1","pct.2","p_val_adj"
"PLD1",1.68659610262053e-10,0.804468473861926,0.702,0.757,5.22119555488238e-06
"COLEC12",1.91851533297068e-10,0.97094323740966,0.511,0.486,5.93914791627734e-06
"CXCL12",2.25546756896637e-10,0.94829401571754,0.439,0.381,6.98225095324918e-06
"MEG8",2.69273438977471e-10,0.823863518765287,0.578,0.549,8.33589785042556e-06
"TGFBR3",3.31531687547773e-10,-0.344984522766009,0.588,0.838,1.02632264514164e-05
"ARHGAP6",6.14983310533003e-10,0.951102429573858,0.47,0.432,1.90380383441702e-05
"LAMC1",6.26584354559301e-10,0.700347643893964,0.791,0.865,1.93971718640923e-05
"TCF7L2",6.98163389315214e-10,-0.312693838998739,0.83,0.93,2.16130440430311e-05
"SYNPO2",6.9901243630623e-10,1.01294097958476,0.453,0.384,2.1639327990732e-05
"KCNT2",7.1548019888484e-10,0.740223477824527,0.547,0.535,2.2149120516878e-05
"NFIA",1.1004210090779e-09,0.356845531925706,0.953,0.995,3.40657331780245e-05
"ATP1B3",1.14577578699281e-09,-0.313121457778981,0.3,0.527,3.54697810379363e-05
"STAG1",1.87984135109547e-09,0.370063674946528,0.864,0.951,5.81942487058625e-05
"NCOA1",1.91871839575667e-09,0.447054382604343,0.815,0.914,5.93977653774393e-05
"SLCO3A1",1.98463744836218e-09,0.839960407369894,0.531,0.543,6.14384214889481e-05
"NAV3",1.99321793408582e-09,0.706744048323276,0.705,0.789,6.17040475854946e-05
"KIAA1755",2.572945296788e-09,1.00238302638666,0.391,0.305,7.96506675526663e-05
"TPST1",3.14643771242991e-09,0.880494448921195,0.544,0.57,9.74042722636928e-05
"CBLB",3.36657751045375e-09,0.732808467544141,0.688,0.786,0.000104219139991117
"PTK2",3.8589238357929e-09,0.464465007326255,0.752,0.873,0.000119460705184641
"CLSTN2",6.26214586597924e-09,-0.539238321198672,0.421,0.608,0.000193857249573119
"C1orf21",6.3599250142135e-09,0.80579999005931,0.54,0.568,0.000196884198665007
"NAV2",6.45246012875178e-09,0.652441475138975,0.725,0.732,0.000199748808205769
"BNC2",1.18175393314157e-08,0.434948531064501,0.851,0.932,0.000365835565082637
"RBMS3",1.22832061547649e-08,0.328311938119585,0.975,0.981,0.000380251212933056
"RNF24",1.59845980949365e-08,0.991819152282593,0.448,0.422,0.00049483520322495
"ARHGAP26",1.67899474587137e-08,0.744290862561059,0.573,0.622,0.0005197664034794
"STARD9",1.78823146549392e-08,0.700499404331768,0.546,0.578,0.000553582814772953
"WSB1",2.4682048768015e-08,0.440001246634547,0.732,0.835,0.000764082183711441
"DPYD",3.34225550164814e-08,0.356018273967209,0.829,0.903,0.00103466203564521
"FAT4",3.37881080946049e-08,0.8444258446716,0.386,0.308,0.00104597846228469
"ADGRB3",3.42900821143114e-08,0.892182214448306,0.577,0.597,0.00106151807201274
"CFH",4.36525248627253e-08,0.758172346073114,0.48,0.457,0.00135135121217539
"MMP2",4.41360410867465e-08,0.961483595516666,0.387,0.324,0.00136631942392241
"COL6A2",5.60369192983012e-08,0.765961583938435,0.479,0.473,0.00173473491071751
"ELN",5.8294339383298e-08,0.989140841310482,0.518,0.522,0.00180461786428876
"PTPRD",6.68650082273385e-08,0.993591599320238,0.481,0.478,0.00206994005969372
"FGFR1",8.4172666542245e-08,0.65230081339399,0.638,0.746,0.00260573323814828
"TC2N",1.01984559915015e-07,0.950727154856856,0.426,0.403,0.0031571360212891
"OPHN1",1.12132702545005e-07,0.669186675310656,0.608,0.684,0.00347129207268571
"CYP1B1-AS1",1.20019297439207e-07,0.856416519681575,0.463,0.438,0.00371543739082552
"APP",1.52848756814571e-07,0.672818085642046,0.484,0.476,0.00473173896470868
"CDH11",1.7310476223747e-07,0.875379097781395,0.375,0.311,0.00535880412458536
"MGP",1.78755013040647e-07,0.906465355510963,0.455,0.432,0.0055337189386993
"NAALADL2",2.15078348052701e-07,0.431721792377807,0.826,0.897,0.00665818042066745
"LSAMP",2.20214484700363e-07,1.01639105102271,0.56,0.616,0.00681717980286915
"PPFIBP1",2.31286026416076e-07,0.773359461327395,0.493,0.516,0.00715992151976246
"DLG2",3.89089002128171e-07,0.620888183954595,0.745,0.849,0.0120450282388818
"CD34",5.51254201979756e-07,0.75209666141843,0.396,0.349,0.0170651763306873
"GFPT2",6.60842084146635e-07,0.98912555824624,0.482,0.454,0.0204576883989274
"LRP1",7.26634545087406e-07,0.464421723785357,0.697,0.814,0.0224944256122708
"LMNA",1.11706547076982e-06,1.12877214190223,0.616,0.695,0.0345809957786212
"C1S",1.29469705281946e-06,0.686343817286347,0.485,0.5,0.040079936664132
"PLPP3",1.37578802509156e-06,0.833235297426453,0.563,0.627,0.0425902698927594
"VCAN",1.51969533834072e-06,0.992239252059434,0.341,0.284,0.0470452085890138
"NHSL2",1.58056974912604e-06,0.803176702172506,0.311,0.232,0.0489296977236949
"RRBP1",1.60517767235066e-06,0.755904095446739,0.505,0.549,0.0496914852029595
"FBLN2",1.6456976884638e-06,0.77099136402045,0.434,0.411,0.050945863341774
"IGFBP4",1.87455244455604e-06,0.877046952923425,0.432,0.405,0.0580305200261212
"ADAM19",3.11654979678336e-06,0.87034820924623,0.38,0.343,0.0964790320590226
"ANTXR2",3.4053642820592e-06,0.694963048514537,0.585,0.695,0.105419862079707
"IGFBP5",3.69600410799108e-06,0.978677312650236,0.53,0.576,0.11441719917108
"SMG6",4.00369534989717e-06,0.591396806652131,0.671,0.781,0.123942396946767
"LPCAT2",4.11357330203627e-06,0.999691875835121,0.326,0.268,0.127343888711137
"DPYSL3",4.13308916011863e-06,0.862995729397474,0.424,0.408,0.127948041129793
"ZDHHC14",4.67322505616296e-06,0.96243197881925,0.375,0.349,0.144669028063637
"MIR100HG",5.58039094992103e-06,0.617131008393478,0.619,0.738,0.172752162636705
"RBMS1",5.5988637225873e-06,0.324383413564268,0.854,0.93,0.173324024260135
"CPQ",5.72232197738704e-06,0.441706791568581,0.657,0.784,0.177145921453971
"BACH2",6.76131144268015e-06,0.845163015458644,0.311,0.257,0.209309918331049
"PDE10A",7.92253212840156e-06,1.09154346042601,0.468,0.454,0.245257827098927
"ELMO1",8.12902030436737e-06,0.692893325003805,0.485,0.527,0.251650081562301
"AXL",1.24353063425372e-05,0.699689523844284,0.463,0.47,0.384959778445925
"POLG2",1.59085880118148e-05,0.412268289157253,0.252,0.419,0.492482159081751
"PDGFRB",2.07110351577553e-05,0.643004329298055,0.335,0.292,0.64115151537863
"SH3PXD2B",2.50657697185494e-05,0.665249969423091,0.349,0.305,0.775961033177133
"MRTFA",3.05507996340942e-05,0.521205651433614,0.641,0.778,0.945761104272654
"CD44",3.28208084849064e-05,0.745671150991341,0.407,0.403,1
"AMPH",3.48446931325894e-05,0.805078745618997,0.318,0.278,1
"MYO1D",3.67713343744386e-05,0.833110137869079,0.368,0.341,1
"REV3L",3.83808652387626e-05,0.439506081274995,0.771,0.865,1
"F3",3.8692745281375e-05,0.311424614298643,0.207,0.357,1
"FGF10",4.3761650678643e-05,0.892082302031329,0.524,0.551,1
"CPT1A",5.01383982500825e-05,0.659997886568556,0.415,0.405,1
"PDLIM1",6.56763773554233e-05,0.807013104350712,0.326,0.292,1
"SPARCL1",8.320795041923e-05,0.639423943797605,0.33,0.284,1
"THBS2",8.33944090339719e-05,0.833650338029722,0.312,0.262,1
"B4GALT1",8.69577743451535e-05,0.945889609517208,0.481,0.53,1
"CADPS2",9.56682189177133e-05,0.624927096888691,0.495,0.565,1
"NOX4",0.000101560605766164,0.982562529976725,0.412,0.411,1
"GULP1",0.000108935386594333,0.735316908833528,0.432,0.451,1
"RIN2",0.000109825581518451,0.409433693012804,0.701,0.841,1
"SMOC2",0.000122797770914067,1.18685747791513,0.377,0.362,1
"ZFP36L2",0.000131986908919619,0.802554882709628,0.428,0.454,1
"SOBP",0.0001451849924574,0.577267164117243,0.531,0.584,1
"COL1A1",0.000152187809940459,0.662703717226327,0.357,0.33,1
"OAF",0.00015936673292039,0.662065738053209,0.358,0.343,1
"DOCK9",0.000162328943534189,0.692606879290949,0.402,0.405,1
"ANTXR1",0.000176611313134564,0.550561367933184,0.488,0.524,1
"CARMIL1",0.000177112759535825,0.551925005991234,0.488,0.524,1
"CCDC80",0.000191434815151751,0.4964547025098,0.61,0.73,1
"RANBP2",0.000199673380722237,0.300531038977358,0.293,0.489,1
"HSPG2",0.000220232048503078,0.441113814511457,0.661,0.797,1
"ADAMTSL4-AS1",0.000314931982605224,0.761061091641651,0.609,0.738,1
"VIT",0.000325489991381119,0.722531675989394,0.322,0.295,1
"LINC01697",0.000330684993299698,0.387597808526317,0.255,0.419,1
"TGFBR2",0.000367628161569849,0.623071849475425,0.535,0.649,1
"TANC2",0.000381360896288287,0.328445406584751,0.29,0.468,1
"DPYSL2",0.000394762753749201,0.679947839496613,0.429,0.449,1
"RBFOX2",0.000423479085050924,0.323096082636213,0.715,0.832,1
"ELF2",0.000425114319906726,0.358997235937738,0.711,0.843,1
"SOD2",0.000438347294788709,0.351025565548582,0.32,0.519,1
"COL5A1",0.000456208630142362,0.471926168872922,0.566,0.678,1
"MPZL1",0.000468880219074477,0.696326143398066,0.423,0.462,1
"EML1",0.00053026869892223,0.676869003914378,0.348,0.341,1
"FLRT2",0.000554349203956964,0.565948447072228,0.514,0.554,1
"DDX3Y",0.000585408540189589,0.303224495729468,0.207,0.341,1
"PALLD",0.000605903683733289,0.71912314024886,0.379,0.376,1
"COL5A2",0.000640234579116831,0.432134300147538,0.623,0.738,1
"KLF12",0.000702967604995543,0.656355991696292,0.345,0.33,1
"LIFR",0.000737920586793578,0.8215781121357,0.461,0.538,1
"SMAD3",0.000742051716088567,0.47315760340308,0.652,0.746,1
"IGF1",0.000886358664565357,0.829627686659053,0.478,0.538,1
"FN1",0.000913948802826245,0.7734269714522,0.32,0.295,1
"MAN1C1",0.0011203179717751,0.728690401804167,0.395,0.43,1
"DDR2",0.00113731895330991,0.489765754876688,0.603,0.749,1
"ZNF423",0.0012509413422796,0.622761901685794,0.518,0.614,1
"SLC2A3",0.00126855792259784,0.973531680977651,0.366,0.359,1
"OSMR",0.00129491485303636,0.805953939767487,0.355,0.351,1
"ROR2",0.00132722585146124,0.731185757220503,0.338,0.319,1
"ZNF521",0.00149656759067741,0.36166230025129,0.656,0.789,1
"AHI1",0.00150473316153182,0.456785633069093,0.598,0.749,1
"NCALD",0.00151632458778928,0.763203168116308,0.337,0.327,1
"NXN",0.00158846801394147,0.826120874298432,0.355,0.349,1
"ANK2",0.00163963619222463,0.992346937827752,0.477,0.568,1
"SEC24D",0.00166337865172377,0.679211074406269,0.346,0.354,1
"MAML2",0.00169022748498205,0.309135581150798,0.839,0.941,1
"SAMHD1",0.00170085409199609,0.771492406940546,0.401,0.438,1
"MYADM",0.00178067417170275,0.61419271103047,0.431,0.454,1
"TRERF1",0.00195281332893012,0.545689674294638,0.456,0.497,1
"SLC25A13",0.00217959311553946,0.594179897838346,0.496,0.605,1
"PRKCA",0.00220866811773242,0.558568432200239,0.541,0.649,1
"PCSK6",0.00227383984934488,0.784296293139767,0.387,0.403,1
"ARHGAP21",0.00242250130790213,0.431254671637493,0.596,0.749,1
"IQCN",0.00267071933514887,0.79307113264578,0.349,0.359,1
"C20orf194",0.00277446685283036,0.486569214897647,0.532,0.643,1
"RABGAP1L",0.0030783187881346,0.479525729068848,0.572,0.7,1
"KLF7",0.00319797411795788,0.652472960648824,0.417,0.457,1
"GLI2",0.00360161236562805,0.58450550250339,0.331,0.322,1
"PDE1A",0.00394555831938864,0.670415342927285,0.468,0.557,1
"SPRED2",0.00399221862925578,0.688399025427444,0.415,0.462,1
"EPSTI1",0.00481508777057801,0.644010247831796,0.302,0.289,1
"MTUS1",0.00490693644893893,0.341626637573854,0.356,0.562,1
"AC109927.1",0.00493229024093599,0.391779613466616,0.226,0.349,1
"EIF5",0.00543233762493339,0.318362420105259,0.292,0.451,1
"TFPI",0.00543653378635112,0.579573548239558,0.367,0.386,1
"PHF21A",0.00585801399722626,0.38881064863394,0.611,0.754,1
"CFD",0.0059979168175836,0.545795188586138,0.566,0.711,1
"GLI3",0.00687677321974665,0.38713374163819,0.591,0.724,1
"SH3RF3",0.00694401321703322,0.638981585394252,0.365,0.381,1
"CDC42EP4",0.00718874043373414,0.383551513712391,0.306,0.465,1
"KMT2E",0.00757827396723693,0.400499870407836,0.609,0.759,1
"YBX3",0.00859848615984324,0.78517868999722,0.432,0.476,1
"NNMT",0.00869812272506664,0.619574451410929,0.449,0.522,1
"NECTIN2",0.00898206820488064,0.310326266539456,0.207,0.314,1
"NR2F2-AS1",0.00913959099605489,0.763373314653813,0.354,0.373,1
"PDE7B",0.00947665483286362,0.551215009689132,0.327,0.322,1
"FER",0.00959677918089085,0.313174568288145,0.645,0.786,1
"NF1",0.00978163746972915,0.314361314793495,0.673,0.865,1
"PLEKHG1",0.0102298622857449,0.674777187999265,0.304,0.297,1
"TIMP3",0.0103650414658102,0.64286218002368,0.642,0.743,1
"ROR1",0.0106584545430676,0.582918058102855,0.528,0.646,1
"ADAMTS9-AS2",0.0112294410135413,0.457710655814334,0.582,0.681,1
"PTPN12",0.0112997689532422,0.468495822280237,0.506,0.619,1
"COL5A3",0.0113307443476077,0.370965862680821,0.394,0.603,1
"KIAA1217",0.0113432767234666,0.629449870090744,0.565,0.676,1
"EDA",0.0135177172202134,0.783480190970147,0.345,0.359,1
"ST5",0.0142464493249834,0.637532263310678,0.314,0.322,1
"JUND",0.0142605771433618,0.449630420748734,0.524,0.638,1
"ZFHX4",0.0143609749355819,0.311404666949945,0.253,0.384,1
"CYP7B1",0.0143949252903705,0.528642495012451,0.247,0.37,1
"CDR2",0.014863197177565,0.324889631754798,0.362,0.549,1
"IFI16",0.0148708464886765,0.649606431720599,0.308,0.322,1
"ADCY3",0.0150365166350764,0.642884480386754,0.353,0.378,1
"MLH3",0.0170847520670388,0.333612329165054,0.28,0.43,1
"MAGI3",0.0178053277511978,0.504662788166858,0.524,0.649,1
"ZFP36",0.0204219257939398,0.530070131732012,0.348,0.354,1
"SPACA6",0.0204356931363925,0.570583365274112,0.324,0.332,1
"RBPJ",0.0229830293780864,0.328762140254935,0.651,0.822,1
"JUNB",0.0233380332838492,0.519350640770334,0.337,0.351,1
"MLXIP",0.0238792496476083,0.319203581136753,0.286,0.427,1
"ZHX2",0.0304264958692561,0.398083658433662,0.575,0.703,1
"CLIP2",0.0305537513910574,0.322275491667484,0.213,0.308,1
"NFATC1",0.0321671645903958,1.07621370412279,0.344,0.359,1
"EXT1",0.0324247678337985,0.350189693499857,0.726,0.876,1
"CTBP2",0.0325645260708094,0.609586760845265,0.484,0.6,1
"SULF1",0.0328227647046422,0.459006897225156,0.451,0.508,1
"PSD3",0.0330189109514425,0.535982983278793,0.431,0.489,1
"FLG-AS1",0.0337627219143334,0.329166984652151,0.214,0.314,1
"KLHL23",0.0342278213332407,0.392155076425665,0.234,0.343,1
"TACC1",0.0349666268384068,0.308609350371016,0.656,0.805,1
"LRP6",0.0355539187020975,0.317983131566392,0.313,0.47,1
"JUN",0.0391931124559539,0.618105486830891,0.44,0.508,1
"B4GALT5",0.0397028517041212,0.31359021304916,0.287,0.419,1
"EPAS1",0.0401288593338982,0.411592042746528,0.304,0.449,1
"COL6A1",0.0427066894272878,0.545458928766509,0.337,0.368,1
"LSP1",0.0454240990117191,0.554904353107962,0.386,0.43,1
"NCOA2",0.0472882820756515,0.316252931881501,0.66,0.827,1
"STAT3",0.0474319385758723,0.346811655321076,0.626,0.778,1
"PMP22",0.0500056288160449,0.482502707509485,0.395,0.449,1
"PHTF2",0.0513986743089437,0.314183967959565,0.226,0.327,1
"NAMPT",0.0571020584399866,0.368264565607678,0.402,0.559,1
"ASAP3",0.0593625360509949,0.484303537936431,0.397,0.449,1
"TIMP2",0.0628225406247463,0.45093918912854,0.426,0.489,1
"BMERB1",0.0635976705039104,0.52835581220787,0.501,0.622,1
"SPTAN1",0.0646013236033292,0.572493216665471,0.483,0.611,1
"DNM1",0.065570682776824,0.453327650083197,0.417,0.486,1
"INPP4A",0.0658712605259678,0.353338359329298,0.274,0.4,1
"NLGN1",0.0667184456543069,0.624229119156708,0.385,0.432,1
"TNRC6C",0.0680310731904784,0.39017419383011,0.55,0.705,1
"MCL1",0.0685779389748603,0.510168546156451,0.412,0.481,1
"SMYD3",0.069929686951662,0.452975354212478,0.601,0.751,1
"SGCD",0.0713639238602481,0.419252525278026,0.56,0.703,1
"MN1",0.0721177636657992,0.531838016009961,0.39,0.438,1
"SLC44A1",0.0778953454355565,0.345498863350397,0.264,0.378,1
"PLEKHA2",0.0798682825258508,0.452863053536431,0.347,0.376,1
"RNF145",0.0816833038832014,0.302368574513811,0.23,0.324,1
"GASK1A",0.0842499444075677,0.330017491315169,0.222,0.311,1
"YWHAQ",0.0907057229462302,0.466992190145372,0.286,0.416,1
"LINC02614",0.0911261422335218,0.317622495339455,0.302,0.432,1
"AC119674.1",0.0930779909894225,0.722772195318866,0.347,0.392,1
"PTGIS",0.0936807594955001,0.457710166670645,0.461,0.532,1
"FAM110B",0.0949585507730572,0.490365991788563,0.334,0.37,1
"USP53",0.0952145043160737,0.357621013301453,0.442,0.632,1
"CEP112",0.095701325737242,0.419098840571609,0.521,0.654,1
"OSBPL8",0.0973765758149997,0.307480618010451,0.41,0.616,1
"ATXN7",0.0984539446994668,0.338573979591489,0.331,0.476,1
"CRY1",0.103055353560161,0.363830006611122,0.233,0.324,1
"MAMDC2",0.104646023849776,0.626690898985599,0.291,0.308,1
"SCARA5",0.105746464460229,0.517479040969636,0.381,0.419,1
"ARHGEF3",0.106372766746788,0.568080719215063,0.421,0.514,1
"EMP2",0.106486969481451,0.556634740771581,0.306,0.341,1
"DSTN",0.109517255883914,0.542125209509601,0.365,0.416,1
"SPRED1",0.11014380060333,0.497537368398559,0.367,0.427,1
"GRK5",0.110402477920974,0.34957641931013,0.504,0.584,1
"CENPP",0.111873923790046,0.366697982480829,0.407,0.586,1
"KCND3",0.112886906357574,0.376543810230534,0.23,0.311,1
"MCU",0.112923040497696,0.316027992126143,0.338,0.481,1
"AC009093.2",0.113125003562888,0.341188428218499,0.276,0.389,1
"PARP14",0.116150806900589,0.306544647473325,0.221,0.308,1
"P4HA1",0.119068747948936,0.347375035937679,0.264,0.373,1
"LEPR",0.11912135961686,0.345348493106245,0.353,0.484,1
"FSTL1",0.12557106140427,0.307613290424713,0.557,0.711,1
"MBP",0.126901015202569,0.564229937956236,0.33,0.373,1
"SLC25A12",0.129257783108272,0.503115616137577,0.402,0.495,1
"SRGAP1",0.131177322414181,0.503037983121324,0.485,0.605,1
"DNMBP",0.131866688875828,0.30738674299601,0.334,0.473,1
"DENND5A",0.132028589537299,0.317438490187431,0.371,0.532,1
"PCNX2",0.132502013229444,0.362720742146666,0.293,0.303,1
"LINC02511",0.132528747869709,0.770488971686913,0.333,0.37,1
"MAP4K4",0.132545413121702,0.370413301688186,0.578,0.727,1
"PTPN9",0.135965007984785,0.346453042517446,0.337,0.476,1
"CTDSPL",0.136295816840748,0.374824318391888,0.293,0.416,1
"HDAC4",0.136792216621508,0.389392595691338,0.51,0.651,1
"MSC-AS1",0.139723680667867,0.303835217578771,0.391,0.554,1
"FAM168A",0.140017227805463,0.35484367661606,0.342,0.486,1
"MYOF",0.141214641774801,0.443432518372586,0.382,0.435,1
"GPC3",0.146988148514145,0.653619464205622,0.317,0.346,1
"CEP128",0.148341598787621,0.706395634769312,0.319,0.47,1
"UAP1",0.148416066620951,0.629036991231504,0.287,0.4,1
"TRPC1",0.152681308787307,0.479327319539713,0.366,0.432,1
"MLLT6",0.154667402031093,0.332947922707098,0.238,0.33,1
"CEP83",0.16031612685716,0.326093374221146,0.253,0.354,1
"PLS3",0.160955903784626,0.325696497038624,0.261,0.357,1
"CTNNB1",0.166275820553147,0.500441378294191,0.42,0.508,1
"SKIL",0.167692805807957,0.554816309803604,0.297,0.33,1
"ETV6",0.168177619003201,0.305698676780405,0.397,0.557,1
"FMO2",0.169487003541691,0.658905521327962,0.395,0.481,1
"AC124852.1",0.179030838209923,0.588876234939878,0.299,0.335,1
"C1R",0.182519931065414,0.39704994222544,0.29,0.308,1
"SNTB1",0.182749480003778,0.346130149212244,0.327,0.449,1
"SEPTIN7",0.185296444235185,0.392587451366482,0.445,0.554,1
"FGD5",0.198223692994195,0.460345853904141,0.322,0.365,1
"LRRK2",0.19857615078105,0.47439792237316,0.314,0.354,1
"IL1R1",0.209753792087594,0.560339471143792,0.322,0.378,1
"ENAH",0.210565753613957,0.485475147490706,0.38,0.449,1
"ZNF462",0.213272086294928,0.303607797829083,0.261,0.351,1
"PAM",0.21728012793324,0.403935924267594,0.503,0.668,1
"NFIL3",0.223207283772419,0.39232889235233,0.297,0.403,1
"CTTNBP2",0.227955163574167,0.401049139668706,0.234,0.319,1
"CACNA2D3",0.237378296773517,0.554351245743785,0.343,0.395,1
"TRANK1",0.238445053432487,0.400081495127307,0.313,0.341,1
"CCND3",0.241290738329604,0.595600033096208,0.326,0.376,1
"JDP2",0.255759535806759,0.46787075797989,0.271,0.354,1
"KLF2",0.260741239965095,0.444868508765911,0.326,0.37,1
"CBFB",0.260802722182983,0.392021487269623,0.311,0.438,1
"ZNF331",0.27510002365171,0.578494641864551,0.243,0.322,1
"SLC25A43",0.277188904086196,0.323160109180525,0.295,0.4,1
"GNA12",0.27950712693246,0.32174309162439,0.379,0.538,1
"AC027097.2",0.280606374419614,0.313120801069564,0.268,0.357,1
"TASP1",0.286890679510339,0.326561450393598,0.289,0.395,1
"CLIC4",0.292064040724135,0.50925838845466,0.443,0.549,1
"SVEP1",0.292749627345981,0.327740648324865,0.695,0.819,1
"CORO2B",0.297996106790357,0.502200193643508,0.364,0.443,1
"RPS6KA3",0.300643391675436,0.362378830054148,0.367,0.516,1
"AHR",0.306783090944343,0.361860714234144,0.27,0.362,1
"CAB39L",0.30707651103157,0.690952460205638,0.349,0.419,1
"UNC5C",0.308694036251568,0.369431655350357,0.403,0.551,1
"TMOD3",0.31195663262374,0.363496741883308,0.324,0.446,1
"NFE2L2",0.312529771351666,0.372434477846302,0.522,0.692,1
"MVP",0.315300745303941,0.332562137991146,0.267,0.354,1
"PLAC9",0.318839750764573,0.525863138459602,0.371,0.443,1
"SH3RF1",0.319756675609806,0.457634943433008,0.413,0.514,1
"PTBP3",0.322406540704429,0.389756002307688,0.307,0.424,1
"ANKRD36C",0.337861473644598,0.397168472575389,0.311,0.43,1
"WIPF1",0.342529292458587,0.435647757070109,0.395,0.489,1
"PRDM2",0.345196482626082,0.323718768223414,0.398,0.565,1
"WWTR1",0.363478609222692,0.487881965721637,0.509,0.673,1
"KDM6A",0.36432390213985,0.344701293820253,0.531,0.705,1
"ZFP36L1",0.370284980030141,0.353098480803522,0.607,0.77,1
"TENT5A",0.371001674001551,0.498444600611879,0.336,0.386,1
"FGF10-AS1",0.37286401015394,0.580326393243142,0.27,0.308,1
"CPSF6",0.393036975988604,0.318489909370001,0.368,0.503,1
"TMTC2",0.394731282909566,0.44110735050969,0.352,0.47,1
"ARHGEF12",0.396533633384508,0.33338333946133,0.513,0.673,1
"C8orf34",0.400858884533336,0.477500100886401,0.299,0.392,1
"PACSIN2",0.408706219989679,0.382920126308281,0.329,0.446,1
"DANT2",0.409127147151827,0.489602771152924,0.424,0.543,1
"NR4A2",0.412397231563369,0.646420870544241,0.316,0.368,1
"TTLL3",0.4187301143235,0.388532753600272,0.282,0.381,1
"LTBP3",0.422910068947219,0.307960856614035,0.246,0.319,1
"KDM7A",0.424035875333569,0.438398453908898,0.335,0.465,1
"EMP1",0.426457340890786,0.315740922994114,0.526,0.7,1
"MEF2D",0.434955030131635,0.414749170319295,0.288,0.384,1
"AC020916.1",0.441466194931372,0.643962479691846,0.452,0.557,1
"PLSCR4",0.445762742308766,0.31550736261305,0.527,0.705,1
"TPT1",0.447362986469261,0.312062799417067,0.449,0.573,1
"PAPSS2",0.447761256433592,0.300704558196149,0.245,0.305,1
"PELI2",0.448147526851318,0.451509142312441,0.306,0.408,1
"NBEA",0.448868507917017,0.497117631240647,0.346,0.43,1
"UACA",0.448997864049235,0.368089805293529,0.438,0.635,1
"FOSL2",0.453022655177587,0.477594904667001,0.327,0.386,1
"STXBP5",0.453514392485484,0.352588906210178,0.478,0.63,1
"ADARB1",0.457433475527567,0.357919832885755,0.253,0.324,1
"CCDC57",0.462155965950802,0.317571204588064,0.28,0.362,1
"TRAF3IP2-AS1",0.473152819233883,0.386829058468378,0.462,0.657,1
"RFX2",0.477076886713459,0.57871201142761,0.327,0.438,1
"NUFIP2",0.480996442996628,0.334309217135192,0.433,0.595,1
"IQGAP1",0.481959189575774,0.303011422752107,0.518,0.689,1
"EGFR",0.485038909633419,0.314918127774944,0.667,0.824,1
"UHRF1BP1L",0.486556977373792,0.326357856381488,0.291,0.381,1
"NID1",0.490607287222926,0.358625532203818,0.454,0.63,1
"LAMB1",0.492701448386436,0.469283806561121,0.453,0.584,1
"ATXN10",0.492994606624102,0.396774296526233,0.481,0.641,1
"TRIM2",0.495825750650747,0.406950837256724,0.326,0.441,1
"MYO15B",0.497163373808668,0.347317304600046,0.26,0.338,1
"RAD51B",0.498167800283857,0.437045626860005,0.573,0.765,1
"SMC5",0.507057570337275,0.34703554720704,0.383,0.535,1
"GXYLT2",0.518898321618234,0.411588522364193,0.404,0.559,1
"CCNL1",0.519412855420073,0.403331400104675,0.459,0.635,1
"PRDM6",0.52693133004647,0.331329857328091,0.36,0.476,1
"SFMBT2",0.534159461662351,0.382844388134745,0.25,0.316,1
"ABTB2",0.538632399034973,0.584553614964983,0.244,0.314,1
"RPS6KA5",0.539599235955714,0.417757051802356,0.289,0.378,1
"SPATS2",0.547495783827252,0.467054877913388,0.382,0.484,1
"MTRNR2L12",0.558667846414995,0.310064898034618,0.283,0.362,1
"RAP1A",0.563155401807625,0.438080474807772,0.438,0.584,1
"AL445426.1",0.564799801607238,0.480648498970212,0.468,0.635,1
"GLS",0.574092388862527,0.356669333960169,0.492,0.668,1
"ACVR2A",0.581495120528066,0.502338553067588,0.386,0.495,1
"EPN2",0.583299136479492,0.329353403012558,0.405,0.554,1
"SPSB1",0.596550934771926,0.681360796401819,0.418,0.554,1
"RUNX1",0.599913484657426,0.581050370247571,0.404,0.573,1
"CYTH3",0.605928805090919,0.482755738381815,0.406,0.568,1
"CDK17",0.60888913125548,0.40433988673296,0.323,0.43,1
"FAM114A1",0.609123309986153,0.315079158714904,0.347,0.459,1
"ATP11A",0.60977586269944,0.361262888633412,0.321,0.378,1
"CNTN4",0.610937377460961,0.367221476360382,0.341,0.422,1
"ZNF516",0.612917577217162,0.382995858084219,0.372,0.516,1
"SRGAP2",0.632232131902872,0.316552337823139,0.289,0.37,1
"PKD2",0.63457679850401,0.325604364160433,0.485,0.654,1
"ZHX3",0.639605811454126,0.502718751231067,0.34,0.435,1
"PLAGL1",0.641027010193722,0.474688261553582,0.455,0.608,1
"SLC38A2",0.643084391657215,0.441271335281233,0.409,0.514,1
"COL12A1",0.649186708885965,0.605526500842209,0.3,0.349,1
"STAT6",0.652009724795326,0.346113637300829,0.24,0.3,1
"LHFPL2",0.661463693302184,0.394710403270298,0.371,0.497,1
"KSR1",0.670372314139893,0.402073613041198,0.313,0.37,1
"TPM4",0.674317740788796,0.614203725155573,0.364,0.481,1
"KLF9",0.682506223726867,0.416547677552062,0.265,0.332,1
"ST3GAL4",0.682586985604471,0.448217887496023,0.271,0.349,1
"AGO2",0.686228181227164,0.368359456778488,0.393,0.535,1
"PREX2",0.692857550398575,0.376689457496053,0.392,0.492,1
"CHSY3",0.708929444826095,0.48522697904487,0.299,0.381,1
